TelemetryFrame(timestamp_ms=157801.0, loop_dt=1000.0, control_dt=17.0, read_dt=35.0, pwm_duty_cycle=0.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=0.000833, torque_control=-0.000833, torque_net=0.0, position_setpoint=0.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=0.5, Ki=0.01, Kd=0.01, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7891.0, nframes_sent_serial=7891.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22341.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1118.0, nframes_sent_serial=1118.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22361.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1119.0, nframes_sent_serial=1119.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22381.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1120.0, nframes_sent_serial=1120.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22401.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1121.0, nframes_sent_serial=1121.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22421.0, loop_dt=1004.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1122.0, nframes_sent_serial=1122.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22441.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1123.0, nframes_sent_serial=1123.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22461.0, loop_dt=1000.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1124.0, nframes_sent_serial=1124.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22481.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1125.0, nframes_sent_serial=1125.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22501.0, loop_dt=1012.0, control_dt=30.0, read_dt=85.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1126.0, nframes_sent_serial=1126.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22521.0, loop_dt=1000.0, control_dt=23.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1127.0, nframes_sent_serial=1127.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22541.0, loop_dt=1000.0, control_dt=18.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1128.0, nframes_sent_serial=1128.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22561.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1129.0, nframes_sent_serial=1129.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22581.0, loop_dt=1012.0, control_dt=30.0, read_dt=85.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1130.0, nframes_sent_serial=1130.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22601.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1131.0, nframes_sent_serial=1131.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22621.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1132.0, nframes_sent_serial=1132.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22641.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1133.0, nframes_sent_serial=1133.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22661.0, loop_dt=1000.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1134.0, nframes_sent_serial=1134.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22681.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1135.0, nframes_sent_serial=1135.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22701.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1136.0, nframes_sent_serial=1136.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22721.0, loop_dt=999.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1137.0, nframes_sent_serial=1137.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22741.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1138.0, nframes_sent_serial=1138.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22761.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.718117, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1139.0, nframes_sent_serial=1139.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22781.0, loop_dt=992.0, control_dt=34.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.718117, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1140.0, nframes_sent_serial=1140.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22801.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1141.0, nframes_sent_serial=1141.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22821.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1142.0, nframes_sent_serial=1142.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22841.0, loop_dt=997.0, control_dt=26.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1143.0, nframes_sent_serial=1143.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22861.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1144.0, nframes_sent_serial=1144.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22881.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1145.0, nframes_sent_serial=1145.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22901.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1146.0, nframes_sent_serial=1146.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22921.0, loop_dt=1000.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1147.0, nframes_sent_serial=1147.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22941.0, loop_dt=995.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1148.0, nframes_sent_serial=1148.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=22961.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=1149.0, nframes_sent_serial=1149.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
